StationName,Latitude,Longitude,GroupCode,Time,month,year,HUC12,do,tn,tp,watertemp,airtemp_narr,precip3_narr,precip24_narr,precip48_narr,windspeed_narr
BACR2,38.4555,-75.7569,NWA,8:50:00,9,2018,020801090504,5.0,2.26,0.11,21.5,20.246735,0.0859375,24.265625,23.698397,26.993446
8-GMC-13-LACA,38.111944,-77.942222,LACA,09:00:00,8,2018,020801060403,12.67,1.35,0.07,30.5,23.097809,0.15883133,0.328125,5.2074127,12.268959
JABR2,38.55495,-75.53978,NWA,17:26:00,3,2018,020801090202,12.2,3.98,0.05,8.5,7.6244507,0.1875,0.0234375,0.234375,54.79952
DECR2,38.6659,-75.5146,NWA,16:17:00,7,2017,020801090102,9.3,1.25,0.049,27.2,29.78946,0.0078125,0.5078125,2.359375,0.6103844
BRCR2,38.5674,-75.6211,NWA,17:00:00,8,2018,020801090205,11.7,3.87,0.11,26.2,29.772675,0.0,0.0,0.0,30.266376
COBR1,38.6422,-75.6068,NWA,16:15:00,11,2019,020801090404,9.6,2.92,0.155,14.5,11.99231,0.0,0.0,0.0024555745,45.553406
DECR3,38.644607,-75.579428,NWA,09:25:00,8,2017,020801090102,7.6,3.29,0.05,22.4,21.132233,0.0,0.0,2.796875,27.25356
DEHE4,38.643,-75.5929,NWA,10:40:00,10,2019,020801090405,7.0,2.87,0.0608,20.0,21.433746,0.0,0.0546875,0.4765625,26.124472
BRCR1,38.5645,-75.6723,NWA,09:20:00,7,2019,020801090205,7.2,2.128,0.103,29.3,25.279938,0.0,0.0002995208,0.0002995208,9.515789
MANA7,38.25951,-75.91222,NWA,14:44:00,5,2019,020801090505,7.5,2.06,0.05,22.1,17.408173,2.1796875,4.8151627,10.485307,3.9134917
RECR1,38.4016,-75.7905,NWA,9:45:00,5,2018,020801090502,3.0,1.4,0.05,20.8,15.758636,0.0,0.609375,0.1484375,9.732758
RECR2C,38.4106,-75.7544,NWA,9:50:00,7,2018,020801090502,7.8,1.89,1.11,26.4,26.09732,0.0,0.025998529,0.50256103,8.05262
QUCR1,38.3664,-75.7722,NWA,8:30:00,7,2018,020801090503,7.9,1.25,0.13,22.9,21.990875,10.375,1.15625,44.0,5.5923967
BACR2,38.4555,-75.7569,NWA,8:40:00,8,2017,020801090504,4.1,1.5,0.1,22.8,20.045135,0.078125,0.9379369,13.370575,5.7468214
RECR2P,38.4106,-75.7544,NWA,9:35:00,8,2017,020801090502,2.8,2.03,0.06,22.5,23.25644,0.0033873615,1.015625,7.79245,5.9871063
TYCR1,38.320059,-75.859137,NWA,10:15:00,8,2017,020801090505,1.5,1.71,0.08,25.4,23.81894,0.011199862,2.375,6.5112,9.6461
FOB BT04,39.454,-75.854444,FB,12:14:00,10,2019,020600020206,11.8,1.091,0.077,16.0,16.234253,0.0,13.3828125,12.853862,41.457207
8-PMC-38-LACA,38.141667,-77.929722,LACA,09:01:00,8,2018,020801060501,8.99,1.2,0.02,29.52,25.0253,0.0,0.71351886,3.9574132,1.7110099
EX-13,38.08816,-77.90111,LACA,09:00:00,8,2019,020801060404,5.04,0.79,0.12,22.47,22.929108,0.0,0.0,14.3828125,15.480867
8-FWC-34-LACA,38.053611,-77.841389,LACA,09:00:00,8,2017,020801060601,7.74,0.34,0.01,27.51,22.996735,0.2734375,0.32369986,12.699137,3.934145
8-PMC-38-LACA,38.141667,-77.929722,LACA,09:00:00,8,2017,020801060501,5.09,2.06,0.24,26.82,22.559235,0.703125,0.22213736,13.488199,7.476216
JABR1,38.5546,-75.5394,NWA,15:07:00,5,2017,020801090202,6.4,2.73,0.05,15.7,14.058685,0.015625,1.609375,4.7737937,76.93117
COBR1,38.6422,-75.6068,NWA,18:50:00,6,2019,020801090404,9.8,3.54,0.05,27.4,28.540924,0.6875,0.125,8.0546875,32.734726
DECR2,38.6659,-75.5146,NWA,17:53:00,7,2017,020801090102,7.6,1.15,0.049,23.3,24.652496,0.0,1.59375,12.180417,29.780895
MAHO5,38.545,-75.7627,NWA,8:55:00,3,2017,020801090307,11.0,4.18,0.06,10.7,10.463837,0.0078125,0.0625,0.15122999,4.5030107
RECR1,38.4016,-75.7905,NWA,8:40:00,4,2019,020801090502,4.6,1.652,0.116,19.7,9.876678,0.0,0.001024168,4.6807117,9.434337
LIBL4,38.51675,-76.0808,NWA,9:00:00,4,2019,020801100202,0.8,1.652,0.626,17.1,9.876678,0.0,0.001024168,4.6807117,9.434337
EYC,38.9753,-76.4782,SCC,9:48:00,5,2018,020600040203,11.82,1.14,0.039,15.6,16.628082,0.0,0.40174955,0.4675693,6.2106905
BACR2,38.4555,-75.7569,NWA,8:50:00,5,2018,020801090504,4.7,1.84,0.09,20.4,18.147675,0.0,0.011623688,1.9178737,5.4565177
MANA5,38.3096,-75.8929,NWA,9:25:00,5,2017,020801090505,7.0,0.85,0.05,21.1,16.74466,0.453125,1.796875,4.1513777,3.5956328
RECR2C,38.4106,-75.7544,NWA,8:24:00,7,2017,020801090502,5.6,0.73,0.05,28.1,21.432068,0.0,1.3203125,2.8283224,1.536187
CHIC1,38.5134,-75.8796,NWA,10:15:00,7,2017,020801100102,2.2,1.59,0.05,27.2,25.464508,0.0,1.3203125,5.28926,7.836546
MAHO5,38.545,-75.7627,NWA,15:15:00,9,2017,020801090307,8.3,2.01,0.05,24.9,29.476013,0.0,0.0035509197,0.0035509197,3.0997756
MAHO2,38.6882,-75.7701,NWA,7:35:00,10,2019,020801090305,7.9,3.43,0.0555,19.9,21.306915,0.0,0.03125,0.09375,49.92321
NEP,39.5927,-75.9469,ENERWA,10:30:00,11,2019,020600020104,10.43,0.959,0.05,14.9,1.5871887,0.0,0.00032033888,2.258133,1.3122292
EX-2,38.11522,-78.00257,LACA,09:00:00,6,2016,020801060402,8.27,0.46,0.05,18.93,18.051178,0.0,0.0,0.24545531,14.756739
BRCR3,38.5583,-75.5696,NWA,09:50:00,8,2017,020801090204,7.7,4.38,0.07,22.1,21.132233,0.0,0.0,2.2890625,21.587334
COBR1,38.6422,-75.6068,NWA,19:55:00,7,2018,020801090404,7.0,3.32,0.05,28.8,33.058258,0.0,0.00027497648,0.00027497648,11.301565
DEHE2,38.7283,-75.562,NWA,04:18:00,10,2018,020801090404,9.9,4.86,0.07,13.9,11.75769,0.046875,3.9375,3.3046875,79.7491
RECR2C,38.4106,-75.7544,NWA,8:55:00,7,2018,020801090502,7.8,2.54,0.05,27.9,22.352692,0.0,0.03125,0.03125,0.7343
LIBL1,38.54619,-76.08297,NWA,9:15:00,7,2019,020801100202,1.2,1.736,0.477,24.8,26.029938,0.0625,0.3752995,0.492487,12.157598
RECR1,38.4016,-75.7905,NWA,8:45:00,11,2018,020801090502,8.3,2.62,0.38,15.0,13.661957,3.1875,0.765625,23.15625,17.292597
BRCR2,38.5674,-75.6211,NWA,16:45:00,5,2018,020801090205,8.9,4.92,0.05,20.8,19.287872,0.0,3.2890625,3.4609375,0.8820051
BRCR1,38.5645,-75.6723,NWA,08:30:00,7,2018,020801090205,10.9,2.08,0.06,28.6,22.977692,0.0,0.0,0.0,2.9471848
BRCR2,38.5674,-75.6211,NWA,10:00:00,5,2017,020801090205,6.6,3.97,0.06,16.8,11.012482,0.015625,0.8046875,0.8828125,24.414455
MANA3,38.4828,-75.8232,NWA,8:45:00,4,2017,020801090501,10.0,3.24,0.08,14.3,7.155609,0.0,0.0,0.0,7.863516
MOS,38.9753,-76.4837,SCC,9:25:00,5,2018,020600040203,4.94,0.84,0.0557,21.2,17.027863,0.0,0.4296875,0.234375,7.7757416
WECR1,38.3267,-75.8665,NWA,6:25:00,6,2019,020801090505,7.2,1.09,0.05,24.5,24.165192,0.0,0.0,2.8984375,12.850018
MANA2,38.5124,-75.7561,NWA,7:53:00,6,2019,020801090501,7.0,2.09,0.05,24.1,21.415192,0.0,0.0234375,12.5,2.8199234
MANA1,38.5456,-75.7175,NWA,8:30:00,6,2019,020801090406,7.8,2.47,0.05,24.2,21.415192,0.0,0.0234375,12.5,2.8199234
MAHO3,38.7627,-75.723,NWA,12:30:00,7,2018,020801090303,7.1,4.59,0.05,24.2,28.45816,0.1015625,0.03125,0.13537353,19.43334
CHIC2,38.48161,-75.88352,NWA,10:45:00,8,2018,020801100102,2.6,1.1,0.1,29.2,24.49112,0.49569935,13.501247,15.59242,4.819687
MAHO3,38.7627,-75.723,NWA,10:40:00,9,2018,020801090303,6.2,2.92,0.15,19.5,21.32779,0.0,27.945312,26.378084,54.730186
WECR1,38.3267,-75.8665,NWA,9:40:00,9,2017,020801090505,4.3,0.91,0.05,23.8,22.037872,0.0,0.0,0.046875,6.7904816
8-PMC-38-LACA,38.141667,-77.929722,LACA,09:10:00,4,2018,020801060501,8.91,1.2,0.12,10.77,2.3345032,0.0,2.328125,0.35247666,60.77989
8-GMC-13-LACA,38.111944,-77.942222,LACA,09:30:00,8,2015,020801060403,7.55,1.51,0.09,28.78,23.370758,0.0,0.0031807302,0.07349323,11.688839
8-PMC-38-LACA,38.141667,-77.929722,LACA,09:00:00,10,2019,020801060501,7.8,1.18,0.23,18.8,14.17807,0.8203125,0.578125,2.6875,90.76391
CHIC1,38.5134,-75.8796,NWA,10:15:00,3,2017,020801100102,8.2,3.19,0.05,11.8,11.283844,0.05677492,0.0703125,0.19029249,8.097803
BACR2,38.4555,-75.7569,NWA,8:40:00,4,2017,020801090504,7.5,3.09,0.05,14.5,10.291473,0.0234375,0.4617483,8.719561,17.787724
GIL,39.6486,-75.9555,ENERWA,12:30:00,5,2019,020600020102,7.77,5.08,0.05,19.2,15.497467,0.0,0.0078125,0.0078125,56.077503
RECR1,38.4016,-75.7905,NWA,9:37:00,6,2018,020801090502,4.7,2.49,0.25,19.1,16.029938,0.0,29.5,16.515802,23.373775
LIBL1,38.54619,-76.08297,NWA,9:20:00,7,2018,020801100202,1.2,1.76,1.72,24.0,24.97232,0.0,0.018186029,0.10412353,8.071534
RECR2C,38.4106,-75.7544,NWA,9:48:00,8,2017,020801090502,5.6,1.72,0.05,22.6,23.25644,0.0033873615,1.015625,7.79245,5.9871063
MAHO5,38.545,-75.7627,NWA,15:10:00,10,2019,020801090307,8.2,0.867,0.073,15.7,17.409271,0.15625,3.5,3.7421875,66.47594
SMA,39.5958,-75.9441,ENERWA,9:48:00,6,2019,020600020102,8.91,1.66,0.412,28.6,24.607086,0.0,0.0026613628,4.479224,2.0248072
8-GMC-13-LACA,38.111944,-77.942222,LACA,09:00:00,10,2018,020801060403,10.3,0.81,0.07,23.04,19.170807,0.0,0.0,0.1171875,8.658512
DEHE2,38.7283,-75.562,NWA,09:37:00,7,2019,020801090404,5.9,4.9,0.036,22.7,26.532867,0.0,0.0078125,0.008112021,10.138264
COBR1,38.6422,-75.6068,NWA,17:20:00,9,2019,020801090404,12.6,2.05,0.05,25.2,31.707916,0.0,0.0,0.0,24.61484
MANA7,38.25951,-75.91222,NWA,7:20:00,3,2019,020801090505,10.0,1.67,0.05,10.1,9.534882,0.0,0.00063122436,0.9401837,2.8297234
MAHO5,38.545,-75.7627,NWA,15:20:00,5,2017,020801090307,7.4,2.43,0.05,19.5,14.433685,0.0078125,0.9140625,1.5003562,31.350979
MAHO5,38.545,-75.7627,NWA,9:00:00,7,2018,020801090307,9.9,2.89,0.08,29.1,22.352692,0.0,0.03125,0.03125,0.7343
FOB BT02,39.480444,-75.902528,FB,13:31:00,8,2019,020600020206,7.05,0.653,0.08,28.3,24.686707,1.890625,19.34375,24.390625,18.024954
RECR2C,38.4106,-75.7544,NWA,9:20:00,9,2018,020801090502,7.0,1.86,0.09,20.8,21.20279,0.03125,20.460938,23.36246,42.25129
8-TRY-37-LACA,38.16278,-77.90694,LACA,09:40:00,10,2019,020801060502,9.06,1.28,0.14,18.72,13.486725,0.234375,1.3984375,2.6875,102.829575
DEHE3,38.6647,-75.5639,NWA,17:00:00,3,2017,020801090404,9.9,4.21,0.049,12.4,15.525635,0.0,0.22926608,0.22354099,44.00533
DEHE1,38.7475,-75.5816,NWA,16:15:00,8,2018,020801090402,8.9,3.3,0.05,23.3,27.977203,0.0,4.051106,11.540239,0.7255275
DENA4,38.6013,-75.6563,NWA,14:55:00,8,2018,020801090405,9.8,2.51,0.11,26.8,27.751617,0.0,0.0,0.0,17.886238
BRCR1,38.5645,-75.6723,NWA,08:30:00,8,2018,020801090205,7.8,1.84,0.05,29.2,22.631012,0.5078125,7.1653104,8.358046,3.0565326
JABR1,38.5546,-75.5394,NWA,09:10:00,9,2017,020801090202,5.8,4.68,0.049,20.6,20.537872,0.0,0.0,0.03125,8.532908
TRAN1,38.5508,-75.9528,NWA,9:45:00,3,2017,020801100101,7.9,1.75,0.07,10.7,11.283844,0.05677492,0.0703125,0.19029249,8.097803
FOB BT02,39.480444,-75.902528,FB,12:41:00,5,2019,020600020206,8.42,1.333,0.059,20.4,23.131012,0.65625,0.0078125,2.2109375,57.6071
TYCR1,38.320059,-75.859137,NWA,15:55:00,10,2019,020801090505,8.2,0.659,0.089,14.9,17.034271,0.015625,20.5625,20.710938,53.46559
WAR,39.6611,-75.9323,ENERWA,10:30:00,6,2019,020600020101,9.33,2.62,0.068,20.3,21.657623,0.0,4.7890625,16.929688,6.806186
P7,38.22682,-77.98037,LACA,12:10:00,4,2017,020801060501,9.71,0.34,0.04,15.95,19.89383,0.0,4.96875,4.96875,107.12558
8-ELK-42-LACA,38.025278,-77.806944,LACA,09:00:00,4,2014,020801060603,8.63,0.46,0.02,18.99,-1.7818604,0.0,29.6875,25.804688,33.002518
8-ELK-42-LACA,38.025278,-77.806944,LACA,09:00:00,4,2015,020801060603,8.4,0.42,0.02,22.5,13.070526,0.0,2.5234375,2.524665,13.081105
DECR2,38.6659,-75.5146,NWA,15:13:00,5,2017,020801090102,10.8,1.94,0.049,17.2,17.224518,0.0,0.0,4.2049465,42.366974
MANA1,38.5456,-75.7175,NWA,9:20:00,4,2017,020801090406,10.9,3.66,0.05,14.3,10.2435,0.0,0.0,0.0,11.604651
QUCR1,38.3664,-75.7722,NWA,15:52:00,4,2018,020801090503,5.6,0.99,0.05,17.6,15.335968,0.0078125,0.015625,0.026494775,3.8607867
MSW,38.9734,-76.4879,SCC,9:00:00,5,2018,020600040203,13.8,0.086,0.0384,16.5,14.227203,0.0,0.40174955,0.46748406,21.873169
RECR2C,38.4106,-75.7544,NWA,9:30:00,6,2017,020801090502,5.7,1.3,0.05,27.8,25.815094,0.0390625,0.96875,20.315334,23.414341
LIBL1,38.54619,-76.08297,NWA,9:30:00,10,2019,020801100202,1.7,3.46,0.474,19.0,21.996246,0.0,1.3828125,2.015625,24.129784
EX-2,38.11522,-78.00257,LACA,09:20:00,4,2013,020801060402,7.92,0.76,0.03,13.04,13.585144,0.0,1.609375,0.5080691,4.6595135
8-ELK-42-LACA,38.025278,-77.806944,LACA,09:00:00,6,2013,020801060603,7.31,0.4,0.01,30.17,22.055573,0.0,0.9379608,8.680148,5.8560433
8-GMC-13-LACA,38.111944,-77.942222,LACA,10:24:00,6,2013,020801060403,8.0,0.84,0.07,25.88,24.018707,0.015625,0.89889836,10.187961,4.149887
8-COL-40-LACA,37.984722,-77.766944,LACA,09:55:00,10,2017,020801060603,8.55,0.35,0.02,20.68,3.6559143,0.0,0.390625,0.00038365042,7.471423
DENA2,38.6336,-75.6177,NWA,12:15:00,10,2017,020801090405,9.8,3.58,0.05,17.3,21.054901,0.0,0.0,0.00309246,2.8211927
DEHE1,38.7475,-75.5816,NWA,15:12:00,11,2018,020801090402,8.5,5.0,0.05,13.3,13.139679,0.0,0.0,19.835938,15.766615
MANA1,38.5456,-75.7175,NWA,10:09:00,9,2019,020801090406,7.3,0.686,0.05,24.8,21.94638,0.109375,0.2109375,0.4081977,4.367056
CTN,39.5693,-75.9723,ENERWA,10:00:00,9,2019,020600020104,9.88,0.794,0.05,23.0,19.94223,0.0,0.1796875,0.18050587,19.353947
EX-2,38.11522,-78.00257,LACA,09:20:00,6,2019,020801060402,7.8,0.6,0.04,20.19,14.285797,0.0,0.0009905621,0.0041645914,3.9062183
8-GMC-13-LACA,38.111944,-77.942222,LACA,09:00:00,6,2017,020801060403,8.04,0.82,0.08,24.99,16.85147,0.0,8.84375,4.8515625,12.634098
DECR2,38.6659,-75.5146,NWA,10:26:00,11,2019,020801090102,10.5,2.1,0.05,8.5,3.6506042,0.0021352356,0.0,0.5958852,9.610528
DEHE2,38.7283,-75.562,NWA,16:05:00,6,2018,020801090404,6.8,4.69,0.07,17.7,19.90152,2.671875,18.234375,24.851562,119.53831
DEHE1,38.7475,-75.5816,NWA,15:15:00,7,2017,020801090402,10.2,4.9,0.05,27.4,31.800446,0.2890625,3.5390625,3.1251974,9.152612
DEHE3,38.6647,-75.5639,NWA,10:30:00,9,2018,020801090404,6.6,2.33,0.05,19.3,20.665222,0.5859375,13.84375,14.7421875,58.851803
RECR2P,38.4106,-75.7544,NWA,17:05:00,3,2019,020801090502,13.1,2.93,0.05,13.4,13.279327,0.0,0.00063122436,0.055318724,9.621978
MAHO3,38.7627,-75.723,NWA,7:58:00,3,2019,020801090303,7.9,3.77,0.05,10.5,6.9098816,0.0,0.016256224,0.14330873,2.531151
LIBL1,38.54619,-76.08297,NWA,9:28:00,4,2017,020801100202,5.1,1.68,0.22,12.4,11.3685,0.0,0.0,0.0,11.561929
QUCR1,38.3664,-75.7722,NWA,13:40:00,6,2017,020801090503,9.1,1.53,0.14,22.5,25.719635,0.010028575,0.22160177,2.720966,17.207634
CTN,39.5693,-75.9723,ENERWA,10:00:00,7,2019,020600020104,8.28,1.17,0.091,28.6,23.183014,0.0,0.0,0.890625,6.6788406
MAHO5,38.545,-75.7627,NWA,12:50:00,11,2018,020801090307,9.6,3.84,0.08,15.8,12.03537,0.0,0.0078125,8.609375,10.493199
MANA1,38.5456,-75.7175,NWA,8:55:00,11,2017,020801090406,7.3,2.18,0.049,16.4,16.003143,0.0078125,1.265625,0.4765625,16.17398
GRBR1,38.6871,-75.5481,NWA,17:12:00,4,2017,020801090403,8.7,1.83,0.049,17.7,14.254974,0.03125,2.0554984,4.0320606,19.28922
TYCR1,38.320059,-75.859137,NWA,10:15:00,7,2017,020801090505,5.2,1.16,0.05,29.4,23.714508,0.0234375,1.0546875,1.6798849,9.321487
MANA6,38.2712,-75.9092,NWA,9:00:00,7,2018,020801090505,5.3,0.99,0.05,26.8,25.048004,0.0,0.010373529,0.05724853,8.364209
MAHO5,38.545,-75.7627,NWA,17:20:00,7,2018,020801090307,9.5,2.32,0.11,28.2,28.718414,0.0,1.284333,16.18277,0.29942107
TYCR1,38.320059,-75.859137,NWA,10:15:00,8,2018,020801090505,2.1,1.02,0.08,27.2,24.61612,0.43319935,9.548122,11.615857,1.9026818
MAHO5,38.545,-75.7627,NWA,15:30:00,9,2017,020801090307,8.8,2.78,0.06,22.4,21.86679,0.0,0.0,0.0078125,18.797926
TRAN2,38.51269,-75.96834,NWA,9:50:00,10,2018,020801100101,3.2,1.28,0.61,24.2,21.531921,0.0,0.0,0.0078125,0.882215
8-CRC-44-LACA,38.088111,-77.901194,LACA,09:00:00,10,2019,020801060404,8.32,0.64,0.06,21.68,15.24057,0.109375,0.1875,0.59375,57.71276
8-NAR-6-LACA,38.086111,-77.815277,LACA,10:35:00,10,2017,020801060602,8.04,0.4,0.02,18.9,3.6559143,0.0,0.390625,0.00038365042,7.471423
DEHE2,38.7283,-75.562,NWA,13:50:00,3,2019,020801090404,13.6,5.3,0.05,11.3,10.475159,0.0,0.00063122436,0.00063122436,19.141071
DEHE4,38.643,-75.5929,NWA,16:33:00,3,2018,020801090405,11.3,3.64,0.05,9.5,7.6244507,0.3515625,0.03125,0.4140625,66.24965
COBR1,38.6422,-75.6068,NWA,18:20:00,8,2017,020801090404,9.8,2.99,0.06,24.8,24.381012,0.0,0.0,0.0,45.455547
JABR2,38.55495,-75.53978,NWA,08:42:00,10,2019,020801090202,6.4,8.65,0.021,16.8,21.431915,0.0078125,0.0859375,0.171875,57.50483
MANA2,38.5124,-75.7561,NWA,13:56:00,4,2019,020801090501,12.3,4.998,0.057,14.8,17.352509,0.0,0.0,0.1953125,11.581732
CHIC2,38.48161,-75.88352,NWA,10:20:00,7,2018,020801100102,5.6,2.0,0.23,30.6,26.86319,0.0,0.03125,0.015625,1.3445911
BACR2,38.4555,-75.7569,NWA,8:00:00,7,2019,020801090504,5.8,2.072,0.103,28.5,20.866852,0.0,0.06279952,0.07061202,6.1768694
TRAN2,38.51269,-75.96834,NWA,10:15:00,8,2018,020801100101,2.2,2.2,0.28,28.4,24.49112,0.49569935,13.501247,15.59242,4.819687
TRAN2,38.51269,-75.96834,NWA,9:45:00,11,2018,020801100101,6.0,1.78,0.32,13.6,15.261139,4.6484375,3.953125,23.650673,57.520596
CTN,39.5693,-75.9723,ENERWA,12:56:00,4,2019,020600020104,12.45,1.73,0.05,15.4,18.63208,0.1484375,0.00085004047,11.0703125,50.81997
8-TRY-37-LACA,38.16278,-77.90694,LACA,09:45:00,8,2019,020801060502,7.74,1.0,0.12,27.0,24.634918,0.234375,0.1015625,5.1953125,38.166626
8-PLT-36-LACA,38.143611,-77.855555,LACA,10:25:00,8,2019,020801060503,7.89,0.48,0.04,17.48,24.634918,0.1015625,0.015625,9.28125,20.487835
GRBR1,38.6871,-75.5481,NWA,16:53:00,4,2017,020801090403,9.5,1.99,0.049,16.0,18.184021,0.0,0.0,0.0,17.628664
DEHE2,38.7283,-75.562,NWA,08:26:00,8,2019,020801090404,6.7,5.82,0.05,19.7,17.634796,0.0,0.0078125,0.0078125,6.8430285
COBR3,38.6916,-75.5995,NWA,09:13:00,6,2019,020801090404,6.6,9.33,0.05,19.2,25.032623,0.0,0.453125,10.4140625,3.31242
RECR1,38.4016,-75.7905,NWA,9:45:00,3,2018,020801090502,9.7,2.56,0.06,7.5,0.60220337,0.0,0.4140625,0.4140625,29.12006
MANA4,38.4152,-75.85,NWA,8:32:00,7,2017,020801090504,5.8,1.34,0.07,25.6,16.358551,0.0,0.0,2.6569793,0.44092867
MANA5,38.3096,-75.8929,NWA,9:20:00,7,2017,020801090505,6.3,0.93,0.05,24.8,20.967438,0.0,0.0,0.5007293,15.725984
TYCR1,38.320059,-75.859137,NWA,15:00:00,11,2017,020801090505,8.4,0.59,0.05,16.7,16.854279,0.0,0.5234375,1.03125,0.4676787
8-PLT-36-LACA,38.143611,-77.855555,LACA,09:00:00,6,2015,020801060503,7.14,0.48,0.03,27.63,19.022003,0.0,24.187592,24.839884,17.489468
EX-2,38.11522,-78.00257,LACA,09:00:00,8,2014,020801060402,5.98,0.91,0.05,19.0,21.893219,0.0,0.0,0.71407044,2.0180883
8-PMC-38-LACA,38.141667,-77.929722,LACA,09:00:00,10,2016,020801060501,8.33,1.05,0.12,19.73,15.550629,0.0,0.0,0.0,33.147938
GRBR1,38.6871,-75.5481,NWA,16:55:00,7,2019,020801090403,6.6,1.88,0.01,26.4,32.543854,0.0002995208,0.0078125,0.2971745,23.842081
GRBR1,38.6871,-75.5481,NWA,16:48:00,8,2018,020801090403,6.1,1.42,0.05,25.4,27.539703,0.0234375,5.5823555,9.641802,0.90279293
BRCR2,38.5674,-75.6211,NWA,14:00:00,10,2018,020801090205,7.2,5.07,0.23,14.4,9.688263,0.0,1.125,0.71875,162.41396
MANA1,38.5456,-75.7175,NWA,13:34:00,4,2019,020801090406,12.3,5.348,0.057,14.3,17.352509,0.0,0.0,0.1953125,11.581732
MSW,38.9734,-76.4879,SCC,9:00:00,5,2018,020600040203,13.73,0.086,0.0384,16.2,14.227203,0.0,0.40174955,0.46748406,21.873169
MAHO3,38.7627,-75.723,NWA,8:00:00,5,2019,020801090303,7.5,2.9,0.23,15.2,11.95517,0.0,15.796875,14.25,28.710623
CHIC2,38.48161,-75.88352,NWA,10:20:00,5,2019,020801100102,6.4,2.18,0.15,24.5,22.556305,0.0015127319,0.032077633,0.22109036,13.337111
LIBL1,38.54619,-76.08297,NWA,9:20:00,6,2017,020801100202,0.1,2.37,0.4,25.1,23.690094,0.015625,0.1328125,6.3075223,23.416033
8-NAR-3-LACA,38.053611,-77.765555,LACA,09:30:00,8,2013,020801060603,5.98,0.43,0.01,28.83,20.675446,0.734375,11.128709,12.324021,5.2724886
8-PLT-36-LACA,38.143611,-77.855555,LACA,09:00:00,10,2015,020801060503,8.72,0.49,0.02,17.08,2.4113464,0.0,0.0,0.0,16.822186
JABR2,38.55495,-75.53978,NWA,08:22:00,8,2019,020801090202,5.5,7.81,0.049,19.1,19.266022,0.0,0.0,0.0,0.38030964
DEHE2,38.7283,-75.562,NWA,15:40:00,4,2017,020801090404,13.8,5.25,0.049,15.9,18.184021,0.0,0.0,0.0,17.628664
BRCR1,38.5645,-75.6723,NWA,08:15:00,4,2018,020801090205,10.7,3.93,0.05,13.9,4.861206,0.0,0.0078125,0.010869775,6.085773
BRCR2,38.5674,-75.6211,NWA,18:00:00,10,2019,020801090205,6.7,2.42,0.0784,20.7,23.95578,0.0546875,0.103186615,0.103186615,76.232544
WECR1,38.3267,-75.8665,NWA,6:40:00,5,2019,020801090505,7.0,3.08,0.05,22.6,19.068573,0.0,0.36801514,0.22109036,16.549782
MANA4,38.4152,-75.85,NWA,8:40:00,7,2018,020801090504,5.5,0.96,0.05,27.2,21.860504,0.0,0.025998529,0.50256103,2.6633744
MANA2,38.5124,-75.7561,NWA,8:45:00,7,2017,020801090501,6.5,2.26,0.06,25.4,16.358551,0.0,0.0,2.6569793,0.44092867
RECR1,38.4016,-75.7905,NWA,8:40:00,8,2019,020801090502,4.9,1.14,0.091,26.6,18.703522,0.0,0.0078125,0.0078125,0.21295553
EX-2,38.11522,-78.00257,LACA,10:10:00,8,2015,020801060402,5.31,0.72,0.03,22.7,23.370758,0.0,0.0031807302,0.07349323,11.688839
COBR1,38.6422,-75.6068,NWA,16:56:00,3,2018,020801090404,11.6,6.93,0.05,9.5,7.6244507,0.3515625,0.03125,0.4140625,66.24965
DEHE4,38.643,-75.5929,NWA,12:39:00,4,2019,020801090405,7.2,3.108,0.035,19.6,17.358734,0.0,0.62573594,0.67471504,38.919598
BRCR1,38.5645,-75.6723,NWA,09:05:00,8,2017,020801090205,7.0,2.11,0.049,25.6,23.06894,0.0033873615,0.34375,9.706512,9.806694
DECR2,38.6659,-75.5146,NWA,10:16:00,8,2019,020801090102,6.1,2.3,0.226,19.4,20.829346,0.0078125,1.1171875,0.953125,35.882153
HW,38.9695,-76.5023,SCC,9:34:00,5,2018,020600040203,14.0,1.22,0.0895,14.0,16.628082,0.0,0.40174955,0.4675693,6.2106905
RECR2C,38.4106,-75.7544,NWA,8:48:00,5,2018,020801090502,6.1,2.5,0.05,19.6,13.021454,0.0,1.1171875,0.609375,11.447672
BACR2,38.4555,-75.7569,NWA,8:40:00,6,2017,020801090504,7.9,3.26,0.1,22.6,18.477692,0.1015625,0.041278575,11.002216,6.66669
BACR2,38.4555,-75.7569,NWA,7:50:00,7,2019,020801090504,5.3,2.46,0.116,26.5,16.766022,0.0,0.1171875,0.125,8.692786
MAHO5,38.545,-75.7627,NWA,8:26:00,8,2019,020801090307,5.4,0.946,0.05,26.2,18.220276,0.0,0.28125,0.28125,10.171994
MAHO3,38.7627,-75.723,NWA,9:15:00,10,2018,020801090303,8.6,3.96,0.09,9.1,4.650421,0.0,0.0,0.0,7.517191
TRAN1,38.5508,-75.9528,NWA,9:45:00,11,2017,020801100101,2.5,5.53,0.16,16.8,15.879669,0.0,0.1328125,0.4609375,14.733595
COBR1,38.6422,-75.6068,NWA,12:46:00,3,2019,020801090404,11.0,6.13,0.05,11.6,10.475159,0.0,0.00063122436,0.00063122436,19.141071
DEHE4,38.643,-75.5929,NWA,15:30:00,8,2018,020801090405,9.0,2.91,0.05,28.0,27.539703,0.0234375,5.5823555,9.641802,0.90279293
