Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Chlorophyll a (CHL.2),Chlorophyll a (CHL.2) Code,Chlorophyll a (CHL.2) Problem,Chlorophyll a (CHL.2) Qualifier,Chlorophyll a (CHL.2) Tier,Chlorophyll a (CHL.2) Units,Conductivity (CO.5),Conductivity (CO.5) Code,Conductivity (CO.5) Problem,Conductivity (CO.5) Qualifier,Conductivity (CO.5) Tier,Conductivity (CO.5) Units,Dissolved oxygen % Sat (DO.3),Dissolved oxygen % Sat (DO.3) Code,Dissolved oxygen % Sat (DO.3) Problem,Dissolved oxygen % Sat (DO.3) Qualifier,Dissolved oxygen % Sat (DO.3) Tier,Dissolved oxygen % Sat (DO.3) Units,Dissolved oxygen % Sat (DO.6),Dissolved oxygen % Sat (DO.6) Code,Dissolved oxygen % Sat (DO.6) Problem,Dissolved oxygen % Sat (DO.6) Qualifier,Dissolved oxygen % Sat (DO.6) Tier,Dissolved oxygen % Sat (DO.6) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,Dissolved oxygen (DO.5),Dissolved oxygen (DO.5) Code,Dissolved oxygen (DO.5) Problem,Dissolved oxygen (DO.5) Qualifier,Dissolved oxygen (DO.5) Tier,Dissolved oxygen (DO.5) Units,Enterococcus (ENT.2),Enterococcus (ENT.2) Code,Enterococcus (ENT.2) Problem,Enterococcus (ENT.2) Qualifier,Enterococcus (ENT.2) Tier,Enterococcus (ENT.2) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Salinity (SA.6),Salinity (SA.6) Code,Salinity (SA.6) Problem,Salinity (SA.6) Qualifier,Salinity (SA.6) Tier,Salinity (SA.6) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Total Nitrogen (TN.1),Total Nitrogen (TN.1) Code,Total Nitrogen (TN.1) Problem,Total Nitrogen (TN.1) Qualifier,Total Nitrogen (TN.1) Tier,Total Nitrogen (TN.1) Units,Total Nitrogen (TN.2),Total Nitrogen (TN.2) Code,Total Nitrogen (TN.2) Problem,Total Nitrogen (TN.2) Qualifier,Total Nitrogen (TN.2) Tier,Total Nitrogen (TN.2) Units,Total Phosphorus (TP.1),Total Phosphorus (TP.1) Code,Total Phosphorus (TP.1) Problem,Total Phosphorus (TP.1) Qualifier,Total Phosphorus (TP.1) Tier,Total Phosphorus (TP.1) Units,Total Phosphorus (TP.3),Total Phosphorus (TP.3) Code,Total Phosphorus (TP.3) Problem,Total Phosphorus (TP.3) Qualifier,Total Phosphorus (TP.3) Tier,Total Phosphorus (TP.3) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.2),Water Clarity (WC.2) Code,Water Clarity (WC.2) Problem,Water Clarity (WC.2) Qualifier,Water Clarity (WC.2) Tier,Water Clarity (WC.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Water temperature (WT.4),Water temperature (WT.4) Code,Water temperature (WT.4) Problem,Water temperature (WT.4) Qualifier,Water temperature (WT.4) Tier,Water temperature (WT.4) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
03/25/2018,16:22:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,0.5,,,,,,,,,,,,,,,,,,,1.93,CHL.2,,,2,ug/L,,,,,,,,,,,,,102.1,DO.6,,,3,pct,,,,,,,11.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,2.1,TD.1,,,1,M,4.74,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,1.4,WC.2,,,3,M,,,,,,,9,WT.4,,,3,deg C,,"Site was extremely windy, making it difficult to see markings on the secci disk and DO meter",,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2019-01-23T13:36:23.867,
03/25/2018,16:22:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,DO.6,,,3,pct,,,,,,,11.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,WT.4,,,3,deg C,,"Site was extremely windy, making it difficult to see markings on the secci disk and DO meter",,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2019-01-23T13:36:23.867,
03/25/2018,16:33:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.5,,,,,,,,,,,,,,,,,,,3.64,CHL.2,,,2,ug/L,,,,,,,,,,,,,99.2,DO.6,,,3,pct,,,,,,,11.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.9,TD.1,,,1,M,3.64,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.7,WC.2,,,3,M,,,,,,,9.5,WT.4,,,3,deg C,,,,,,,,,Low,,,,,Ripple,,Overcast,,,,2019-01-15T14:39:07.567,
03/25/2018,16:35:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,1,0.5,,,,,,,,,,,,,,,,,,,5.2,CHL.2,,,2,ug/L,,,,,,,,,,,,,97.3,DO.6,,,3,pct,,,,,,,11.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.3,TD.1,,,1,M,4.25,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,9.2,WT.4,,,3,deg C,,20 osprey and 1 bald eagle,,,,,,,Low,,,,,Waves,,Partly Cloudy,,,,2019-01-16T11:49:55.78,
03/25/2018,16:56:00,COBR1,NWA.COBR1,38.6422,-75.6068,NWA,1,0.3,,,,,,,,,,,,,,,,,,,5.24,CHL.2,,,2,ug/L,,,,,,,,,,,,,102,DO.6,,,3,pct,,,,,,,11.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.5,TD.1,,,1,M,6.93,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,9.5,WT.4,,,3,deg C,,,,,,,,,Low,,,,,Ripple,,Sunny,,,,2020-01-06T11:11:31.147,
03/25/2018,17:05:00,GRBR1,NWA.GRBR1,38.6871,-75.5481,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,64.5,CO.5,,,2,uS/cm,104.1,DO.3,,,2,pct,,,,,,,11.9,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,TD.1,,,1,M,2.44,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.1,WC.1,,,1,M,,,,,,,9.5,WT.3,,,2,deg C,,,,,,,,Water was too deep and dark to see any eel grass,,,,,,,,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T11:13:06.83,
03/25/2018,17:26:00,JABR2,NWA.JABR2,38.55495,-75.53978,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,89,CO.5,,,2,uS/cm,104,DO.3,,,2,pct,,,,,,,12.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TD.1,,,1,M,3.98,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.2,WC.1,,,1,M,,,,,,,8.5,WT.3,,,2,deg C,,,,,,,,Many cypress tree present. No birds or animal were observed.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-23T15:00:09.627,
03/25/2018,17:26:00,JABR2,NWA.JABR2,38.55495,-75.53978,NWA,1,1,,,,,,,,,,,,,,,,,,,,,,,,,89.2,CO.5,,,2,uS/cm,103.5,DO.3,,,2,pct,,,,,,,12.1,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,WT.3,,,2,deg C,,,,,,,,Many cypress tree present. No birds or animal were observed.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-23T15:00:09.627,
03/25/2019,09:15:00,DECR3,NWA.DECR3,38.644607,-75.579428,NWA,1,0.5,,,,,,,,,,,,,40,ECOLI.4,,,2,MPN,8.32,CHL.2,,,2,ug/L,,,,,,,,,,,,,102.2,DO.6,,,3,pct,,,,,,,11.7,DO.5,,,3,mg/L,20,ENT.2,,,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.4,TD.1,,,1,M,3.85,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,11,WT.4,,,3,deg C,,Water covered with a coating of dirt. Lots of trash and bottles + a blue 55 gallon barrel,,,,,,,High,,,,,Calm,,Partly cloudy,,,,2020-01-09T10:41:17.33,
03/25/2019,09:40:00,DEHE3,NWA.DEHE3,38.6647,-75.5639,NWA,1,0.5,,,,,,,,,,,,,60,ECOLI.4,,,2,MPN,5.11,CHL.2,,,2,ug/L,,,,,,,,,,,,,91.7,DO.6,,,3,pct,,,,,,,10.1,DO.5,,,3,mg/L,40,ENT.2,,,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1,TD.1,,,1,M,4.46,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,1,WC.2,,,3,M,,,,,,,11,WT.4,,,3,deg C,,"Beavers in area. Water Surface clear, unlike Deep Creek.",,,,,,,High,,,,,Calm,,Partly cloudy,,,,2020-01-09T12:16:20.547,
03/25/2019,09:43:00,COBR3,NWA.COBR3,38.6916,-75.5995,NWA,1,0.5,,,,,,,,,,,,,800,ECOLI.4,,>,2,MPN,,,,,,,140.2,CO.5,,,2,uS/cm,90,DO.3,,,2,pct,,,,,,,9.8,DO.2,,,2,mg/L,,,,,,,30,ENT.2,,,2,CFU,,,,,,,,,,,,,,,,,,,0.7,TD.1,,,1,M,9.12,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,0.7,WC.1,,,1,M,,,,,,,11.4,WT.3,,,2,deg C,,,,,,,,Aquatic grasses present. Duck weed.,,,,,,,,,,,,Calm,,Partly cloudy,,,,2020-01-23T13:23:56.467,
03/25/2019,10:10:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.5,,,,,,,,,,,,,10,ECOLI.4,,,2,MPN,,,,,,,67,CO.5,,,2,uS/cm,85.8,DO.3,,,2,pct,,,,,,,9.5,DO.2,,,2,mg/L,,,,,,,10,ENT.2,,<,2,CFU,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,1.96,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.5,WC.1,,,1,M,,,,,,,10.9,WT.3,,,2,deg C,,,,,,,,Three Canada Geese. BEAUTIFUL DAY!,,,,,,,,,,,,Calm,,Partly cloudy,,,,2020-01-23T14:35:41.57,
03/25/2019,10:53:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.5,,,,,,,,,,,,,80,ECOLI.4,,,2,MPN,6.55,CHL.2,,,2,ug/L,,,,,,,,,,,,,101,DO.6,,,3,pct,,,,,,,11,DO.5,,,3,mg/L,10,ENT.2,,<,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,3.95,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,1,WC.2,,,3,M,,,,,,,11.4,WT.4,,,3,deg C,,Tide going out but still pretty high. Osprey calling,,,,,,,Outgoing (Ebb),,,,,Ripple,,Partly cloudy,,,,2020-01-09T14:13:12.967,
03/25/2019,10:53:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,DO.6,,,3,pct,,,,,,,10.7,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,WT.4,,,3,deg C,,Tide going out but still pretty high. Osprey calling,,,,,,,Outgoing (Ebb),,,,,Ripple,,Partly cloudy,,,,2020-01-09T14:13:12.967,
03/26/2017,13:55:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,1,0.5,,,,,,,,,,,,,,,,,,,9.77,CHL.2,,,2,ug/L,,,,,,,,,,,,,94.8,DO.6,,,3,pct,,,,,,,10.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,2.7,TD.1,,,1,M,4.71,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,11.6,WT.4,,,3,deg C,,,,,,,,,,,,,,,,,,,,2018-07-02T09:27:57.973,
03/26/2017,14:55:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,1,0.5,,,,,,,,,,,,,,,,,,,10.88,CHL.2,,,2,ug/L,,,,,,,,,,,,,90.4,DO.6,,,3,pct,,,,,,,9.7,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.1,TD.1,,,1,M,6.14,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,12.2,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Ripple,,Overcast,,,,2018-07-02T09:34:38.133,
03/26/2017,14:55:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,0.5,,,,,,,,,,,,,,,,,,,9.61,CHL.2,,,2,ug/L,,,,,,,,,,,,,98.2,DO.6,,,3,pct,,,,,,,10.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.8,TD.1,,,1,M,4.21,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,11.8,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Waves,,Overcast,,,,2018-07-02T11:42:58.323,
03/26/2017,15:05:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.5,,,,,,,,,,,,,,,,,,,7.77,CHL.2,,,2,ug/L,,,,,,,,,,,,,95.9,DO.6,,,3,pct,,,,,,,10.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.8,TD.1,,,1,M,4.3,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.7,WC.2,,,3,M,,,,,,,12.4,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Waves,,Overcast,,,,2018-07-02T11:27:41.86,
03/26/2017,15:45:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,DO.3,,,2,pct,,,,,,,11.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TD.1,,,1,M,4.78,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1,WC.1,,,1,M,,,,,,,12,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Ripple,,Overcast,,,,2019-01-14T12:35:20.653,
03/26/2017,15:45:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,DO.3,,,2,pct,,,,,,,11.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TD.1,,,1,M,4.71,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1,WC.1,,,1,M,,,,,,,12,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Ripple,,Overcast,,,,2019-01-14T12:35:20.653,
03/26/2017,15:53:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,DO.3,,,2,pct,,,,,,,10.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,TD.1,,,1,M,1.87,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,1.3,WC.1,,,1,M,,,,,,,11.8,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Overcast ,,,,2018-06-22T12:12:16.82,
03/26/2017,16:00:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,DO.3,,,2,pct,,,,,,,10.7,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,5.47,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,1.5,WC.1,,,1,M,,,,,,,12.1,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,,,Overcast,,,,2018-06-22T12:29:19.327,
03/26/2017,16:12:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,1,0.5,,,,,,,,,,,,,,,,,,,10.61,CHL.2,,,2,ug/L,,,,,,,,,,,,,91.3,DO.6,,,3,pct,,,,,,,9.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.8,TD.1,,,1,M,4.32,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,11.8,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Waves,,Overcast,,,,2019-01-16T13:46:30.377,
03/26/2017,16:15:00,DECR3,NWA.DECR3,38.644607,-75.579428,NWA,1,0.5,,,,,,,,,,,,,,,,,,,5.11,CHL.2,,,2,ug/L,,,,,,,,,,,,,90,DO.6,,,3,pct,,,,,,,9.6,DO.5,,,3,mg/L,,,,,,,,,,,,,0.1,SA.1,,,1,ppt,,,,,,,1.2,TD.1,,,1,M,4.04,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,1,WC.2,,,3,M,,,,,,,12.4,WT.4,,,3,deg C,,,,,,,,,High,,,,,Ripple,,Overcast,,,,2019-01-14T10:43:29.077,
03/26/2017,16:40:00,COBR1,NWA.COBR1,38.6422,-75.6068,NWA,1,0.5,,,,,,,,,,,,,,,,,,,10.02,CHL.2,,,2,ug/L,,,,,,,,,,,,,91,DO.6,,,3,pct,,,,,,,9.8,DO.5,,,3,mg/L,,,,,,,,,,,,,0.1,SA.1,,,1,ppt,,,,,,,1.1,TD.1,,,1,M,4.38,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,12.3,WT.4,,,3,deg C,,,,,,,,,Incoming (Flood),,,,,Waves,,,,,,2019-01-14T10:42:58.497,
03/26/2017,16:53:00,GRBR1,NWA.GRBR1,38.6871,-75.5481,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,DO.3,,,2,pct,,,,,,,10.4,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,TD.1,,,1,M,2.14,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,1,WC.1,,,1,M,,,,,,,11.6,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Overcast,,,,2018-06-22T14:13:31.057,
03/26/2017,17:00:00,DEHE3,NWA.DEHE3,38.6647,-75.5639,NWA,1,0.5,,,,,,,,,,,,,,,,,,,0.64,CHL.2,,,2,ug/L,,,,,,,,,,,,,92.6,DO.6,,,3,pct,,,,,,,9.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.8,TD.1,,,1,M,4.21,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.8,WC.2,,,3,M,,,,,,,12.4,WT.4,,,3,deg C,,,,,,,,,High,,,,,Ripple,,Overcast,,,,2018-07-02T10:03:29.913,
03/26/2018,09:35:00,DECR3,NWA.DECR3,38.644607,-75.579428,NWA,1,0.5,,,,,,,,,,,,,40,ECOLI.4,,<,2,MPN,4.05,CHL.2,,,2,ug/L,,,,,,,,,,,,,93.9,DO.6,,,3,pct,,,,,,,11.4,DO.5,,,3,mg/L,10,ENT.2,,,2,CFU,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1,TD.1,,,1,M,2.01,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,,2,mg/L,,,,,,,,,,,,,0.6,WC.2,,,3,M,,,,,,,6.9,WT.4,,,3,deg C,,Cold! New beaver damage. Water had layer of brown scum covering in on incoming tide.,,,,,,,Low,,,,,Ripple,,Overcast,,,,2019-01-14T10:45:36.607,
03/27/2017,08:41:00,COBR3,NWA.COBR3,38.6916,-75.5995,NWA,1,0.3,,,,,,,,,,,,,100,ECOLI.4,,,2,MPN,,,,,,,,,,,,,81.7,DO.3,,,2,pct,,,,,,,9,DO.2,,,2,mg/L,,,,,,,140,ENT.2,,,2,CFU,,,,,,,,,,,,,,,,,,,0.5,TD.1,,,1,M,9.53,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,0.5,WC.1,,,1,M,,,,,,,11.1,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Sunny,,,,2019-01-09T16:05:16.167,
03/27/2017,09:10:00,JABR1,NWA.JABR1,38.5546,-75.5394,NWA,1,0.5,,,,,,,,,,,,,60,ECOLI.4,,,2,MPN,,,,,,,,,,,,,81.5,DO.3,,,2,pct,,,,,,,8.8,DO.2,,,2,mg/L,,,,,,,10,ENT.2,,<,2,CFU,,,,,,,,,,,,,,,,,,,1.3,TD.1,,,1,M,4.95,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,<,2,mg/L,,,,,,,1.3,WC.1,,,1,M,,,,,,,11.4,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Overcast,,,,2018-06-22T14:21:57.527,
03/27/2017,10:00:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,0.5,,,,,,,,,,,,,130,ECOLI.4,,,2,MPN,2.21,CHL.2,,,2,ug/L,,,,,,,,,,,,,103.6,DO.6,,,3,pct,,,,,,,11.1,DO.5,,,3,mg/L,50,ENT.2,,,2,CFU,,,,,,,0,SA.1,,,1,ppt,,,,,,,1.9,TD.1,,,1,M,5.75,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,,2,mg/L,,,,,,,,,,,,,1.4,WC.2,,,3,M,,,,,,,12.2,WT.4,,,3,deg C,,,,,,,,,Low,,,,,Ripple,,Overcast,,,,2019-01-23T13:43:47.79,everal people fishing back near dock. Blue heron flew over during sampling  Since there was a salinity reading checked patsville pond water to see if reading was accurate. pond was 0.0
03/27/2017,10:00:00,BRCR3,NWA.BRCR3,38.5583,-75.5696,NWA,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,DO.6,,,3,pct,,,,,,,11.1,DO.5,,,3,mg/L,,,,,,,,,,,,,0,SA.1,,,1,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,WT.4,,,3,deg C,,,,,,,,,Low,,,,,Ripple,,Overcast,,,,2019-01-23T13:43:47.79,everal people fishing back near dock. Blue heron flew over during sampling  Since there was a salinity reading checked patsville pond water to see if reading was accurate. pond was 0.0
04/07/2019,00:07:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,66.1,CO.5,,,2,uS/cm,116.8,DO.3,,,2,pct,,,,,,,12.3,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,2.1,TN.1,,,2,mg/L,,,,,,,0.013,TP.1,,,2,mg/L,,,,,,,1.5,WC.1,,,1,M,,,,,,,13.2,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Sunny,,,,2020-01-23T14:35:42.01,
04/07/2019,00:07:00,DECR2,NWA.DECR2,38.6659,-75.5146,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,70.2,CO.5,,,2,uS/cm,114.9,DO.3,,,2,pct,,,,,,,12.1,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,1.5,WC.1,,,1,M,,,,,,,13.2,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Calm,,Sunny,,,,2020-01-23T14:35:42.01,
04/07/2019,04:30:00,DEHE3,NWA.DEHE3,38.6647,-75.5639,NWA,1,0.5,,,,,,,,,,,,,,,,,,,3.21,CHL.2,,,2,ug/L,,,,,,,,,,,,,113.5,DO.6,,,3,pct,,,,,,,10.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,0.6,TD.1,,,1,M,,,,,,,4.802,TN.2,,,3,mg/L,,,,,,,0.023,TP.3,,,3,mg/L,,,,,,,0.6,WC.2,,,3,M,,,,,,,17,WT.4,,,3,deg C,,Water Very Clear,,,,,,,Incoming (Flood),,,,,Ripple,,Partly cloudy,,,,2020-01-09T12:16:20.733,
